source_id,company_name,FILING_DATE,RECORD_NUM,STATUS,STANDING,company_data
125299,XOME INC.,03/05/2013,0000125669,Active,Good Standing,"{'DRAWER_DETAIL_LIST': [{'LABEL': 'Filing Type', 'VALUE': 'Corporation - Business - Foreign', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Status', 'VALUE': 'Active', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Standing - AR', 'VALUE': 'Good', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Standing - RA', 'VALUE': 'Good', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Standing - Other', 'VALUE': 'Good', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Formed In', 'VALUE': 'DELAWARE', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Term of Duration', 'VALUE': 'Perpetual', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Initial Filing Date', 'VALUE': '03/05/2013', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Principal Address', 'VALUE': '750 STATE HIGHWAY 121 BYPASS\nSTE 100\nLEWISVILLE, TX 75067', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Mailing Address', 'VALUE': '750 STATE HIGHWAY 121 BYP\nSTE 100\nLEWISVILLE, TX 75067-8199', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'AR Due Date', 'VALUE': '05/15/2025', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Commercial Registered Agent', 'VALUE': 'CORPORATION SERVICE COMPANY\n418 N 2ND ST\nBISMARCK, ND  58501', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}], 'UNAVAILABLE_AR_MESSAGE': None, 'UNAVAILABLE_REINSTATEMENT_MESSAGE': None, 'UNAVAILABLE_RENEWAL_MESSAGE': None, 'AR_BUTTON_LABEL': 'File Annual Report', 'HIDE_CERT_BUTTON': False, 'CERT_BUTTON_LABEL': None}"
123678,XOME REALTY SERVICES LLC,01/11/2013,0000124048,Active,Good Standing,"{'DRAWER_DETAIL_LIST': [{'LABEL': 'Filing Type', 'VALUE': 'Limited Liability Company - Business - Foreign', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Status', 'VALUE': 'Active', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Standing - AR', 'VALUE': 'Good', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Standing - RA', 'VALUE': 'Good', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Standing - Other', 'VALUE': 'Good', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Formed In', 'VALUE': 'DELAWARE', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Term of Duration', 'VALUE': 'Perpetual', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Initial Filing Date', 'VALUE': '01/11/2013', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Principal Address', 'VALUE': '750 HWY 121 BYPASS\nSUITE 100\nLEWISVILLE, TX 75067', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Mailing Address', 'VALUE': '750 HIGHWAY 121 BYP\nSTE 100\nLEWISVILLE, TX 75067-8199', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'AR Due Date', 'VALUE': '11/17/2025', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Commercial Registered Agent', 'VALUE': 'CORPORATION SERVICE COMPANY\n418 N 2ND ST\nBISMARCK, ND  58501', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}], 'UNAVAILABLE_AR_MESSAGE': None, 'UNAVAILABLE_REINSTATEMENT_MESSAGE': None, 'UNAVAILABLE_RENEWAL_MESSAGE': None, 'AR_BUTTON_LABEL': 'File Annual Report', 'HIDE_CERT_BUTTON': False, 'CERT_BUTTON_LABEL': None}"
323422,"XOXO, PHOENIIX LLC",10/13/2021,0005664534,Active,Good Standing,"{'DRAWER_DETAIL_LIST': [{'LABEL': 'Filing Type', 'VALUE': 'Limited Liability Company - Business - Domestic', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Status', 'VALUE': 'Active', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Standing - AR', 'VALUE': 'Good', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Standing - RA', 'VALUE': 'Good', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Standing - Other', 'VALUE': 'Good', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Formed In', 'VALUE': 'NORTH DAKOTA', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Term of Duration', 'VALUE': 'Perpetual', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Initial Filing Date', 'VALUE': '10/13/2021', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Principal Address', 'VALUE': '4421 12TH ST W APT 107\nDICKINSON, ND 58601', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Mailing Address', 'VALUE': '4421 12TH ST W\nAPT 107\nDICKINSON, ND 58601-6788', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'AR Due Date', 'VALUE': '11/15/2024', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Registered Agent', 'VALUE': 'STACY  THOMAS\n4421 12TH ST W\nAPT 107\nDICKINSON, ND  58601', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}], 'UNAVAILABLE_AR_MESSAGE': None, 'UNAVAILABLE_REINSTATEMENT_MESSAGE': None, 'UNAVAILABLE_RENEWAL_MESSAGE': None, 'AR_BUTTON_LABEL': 'File Annual Report', 'HIDE_CERT_BUTTON': False, 'CERT_BUTTON_LABEL': None}"
49020,XP SYSTEMS CORPORATION,01/20/1999,0000049228,Active,Good Standing,"{'DRAWER_DETAIL_LIST': [{'LABEL': 'Filing Type', 'VALUE': 'Corporation - Business - Foreign', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Status', 'VALUE': 'Active', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Standing - AR', 'VALUE': 'Good', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Standing - RA', 'VALUE': 'Good', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Standing - Other', 'VALUE': 'Good', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Formed In', 'VALUE': 'MINNESOTA', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Term of Duration', 'VALUE': 'Perpetual', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Initial Filing Date', 'VALUE': '01/20/1999', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Principal Address', 'VALUE': '405 SCIENCE DR\nMOORPARK, CA 93021-2247', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Mailing Address', 'VALUE': '600 N VEL R PHILLIPS AVE\nMILWAUKEE, WI 53203-2807', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'AR Due Date', 'VALUE': '05/15/2025', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Commercial Registered Agent', 'VALUE': 'CORPORATION SERVICE COMPANY\n418 N 2ND ST\nBISMARCK, ND  58501', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}], 'UNAVAILABLE_AR_MESSAGE': None, 'UNAVAILABLE_REINSTATEMENT_MESSAGE': None, 'UNAVAILABLE_RENEWAL_MESSAGE': None, 'AR_BUTTON_LABEL': 'File Annual Report', 'HIDE_CERT_BUTTON': False, 'CERT_BUTTON_LABEL': None}"
387490,Xpedition Well Service LLC,10/08/2024,0006832697,Active,Good Standing,"{'DRAWER_DETAIL_LIST': [{'LABEL': 'Filing Type', 'VALUE': 'Limited Liability Company - Business - Domestic', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Status', 'VALUE': 'Active', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Standing - AR', 'VALUE': 'Good', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Standing - RA', 'VALUE': 'Good', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Standing - Other', 'VALUE': 'Good', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Formed In', 'VALUE': 'NORTH DAKOTA', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Term of Duration', 'VALUE': 'Perpetual', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Initial Filing Date', 'VALUE': '10/08/2024', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Principal Address', 'VALUE': '11588 42ND ST SW\nDICKINSON, ND 58601', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Mailing Address', 'VALUE': '11588 42ND ST SW\nDICKINSON, ND 58601-8916', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'AR Due Date', 'VALUE': '11/17/2025', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Registered Agent', 'VALUE': 'BROOKS  HONDL\n11588 42ND ST SW\nDICKINSON, ND  58601', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}], 'UNAVAILABLE_AR_MESSAGE': None, 'UNAVAILABLE_REINSTATEMENT_MESSAGE': None, 'UNAVAILABLE_RENEWAL_MESSAGE': None, 'AR_BUTTON_LABEL': 'File Annual Report', 'HIDE_CERT_BUTTON': False, 'CERT_BUTTON_LABEL': None}"
376114,"XPEL, INC.",03/12/2024,0006615596,Active,Good Standing,"{'DRAWER_DETAIL_LIST': [{'LABEL': 'Filing Type', 'VALUE': 'Corporation - Business - Foreign', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Status', 'VALUE': 'Active', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Standing - AR', 'VALUE': 'Good', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Standing - RA', 'VALUE': 'Good', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Standing - Other', 'VALUE': 'Good', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Formed In', 'VALUE': 'NEVADA', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Term of Duration', 'VALUE': 'Perpetual', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Initial Filing Date', 'VALUE': '03/12/2024', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Principal Address', 'VALUE': '711 BROADWAY ST\nSTE 320\nSAN ANTONIO, TX 78215', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Mailing Address', 'VALUE': '711 BROADWAY ST\nSTE 320\nSAN ANTONIO, TX 78215-1803', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'AR Due Date', 'VALUE': '05/15/2025', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Registered Agent', 'VALUE': 'FIRST CORPORATE SOLUTIONS, INC.\n1709 N 19TH ST STE 3\nBISMARCK, ND  58501-2121', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}], 'UNAVAILABLE_AR_MESSAGE': None, 'UNAVAILABLE_REINSTATEMENT_MESSAGE': None, 'UNAVAILABLE_RENEWAL_MESSAGE': None, 'AR_BUTTON_LABEL': 'File Annual Report', 'HIDE_CERT_BUTTON': False, 'CERT_BUTTON_LABEL': None}"
309601,Xperience Barbers,02/09/2021,0005432375,Active,Good Standing,"{'DRAWER_DETAIL_LIST': [{'LABEL': 'Filing Type', 'VALUE': 'Trade Name', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Status', 'VALUE': 'Active', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Owner Name', 'VALUE': 'Delson Saintal', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Owner Address', 'VALUE': '1018 26TH ST N\nDELSON SAINTAL\nFARGO, ND 58102-3127', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Nature of Business', 'VALUE': 'The practice of barbering as defined in ND Century Code 43-04-01 including but not limited to trimming, cutting, and styling of hair.', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Term of Duration', 'VALUE': 'Expires - 5 years', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Initial Filing Date', 'VALUE': '02/09/2021', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Expiration Date', 'VALUE': '02/09/2026', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Principal Address', 'VALUE': '1617 32ND AVE S\nH\nTAILOR MADE BARBER STUDIO\nFARGO, ND 58103', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Mailing Address', 'VALUE': '1781 39TH ST S\nAPT 308\nDELSON SAINTAL\nFARGO, ND 58103-7178', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}], 'UNAVAILABLE_AR_MESSAGE': None, 'UNAVAILABLE_REINSTATEMENT_MESSAGE': None, 'UNAVAILABLE_RENEWAL_MESSAGE': None, 'AR_BUTTON_LABEL': 'File Renewal', 'HIDE_CERT_BUTTON': True, 'CERT_BUTTON_LABEL': None}"
231746,XPERIENCE HEALTH & FITNESS,07/24/2006,0000232126,Active,Good Standing,"{'DRAWER_DETAIL_LIST': [{'LABEL': 'Filing Type', 'VALUE': 'Trade Name', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Status', 'VALUE': 'Active', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Owner Name', 'VALUE': 'XPERIENCE HEALTH & FITNESS LLC', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Owner Address', 'VALUE': '10338 152ND AVE NE\nBATHGATE, ND 58216', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Nature of Business', 'VALUE': 'FITNESS FACILITY WITH WELLNESS CONSULTING & PERSONAL TRAINING', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Term of Duration', 'VALUE': 'Expires - 5 years', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Initial Filing Date', 'VALUE': '07/24/2006', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Expiration Date', 'VALUE': '07/24/2026', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Principal Address', 'VALUE': '911 NORTH MAIN STREET\nDARCY REIS\nDRAYTON, ND 58225', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Mailing Address', 'VALUE': '10338 152ND AVE NE\nDARCY REIS\nBATHGATE, ND 58216-9618', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}], 'UNAVAILABLE_AR_MESSAGE': None, 'UNAVAILABLE_REINSTATEMENT_MESSAGE': None, 'UNAVAILABLE_RENEWAL_MESSAGE': None, 'AR_BUTTON_LABEL': 'File Renewal', 'HIDE_CERT_BUTTON': True, 'CERT_BUTTON_LABEL': None}"
86448,XPERIENCE HEALTH & FITNESS LLC,04/17/2007,0000086814,Active,Good Standing,"{'DRAWER_DETAIL_LIST': [{'LABEL': 'Filing Type', 'VALUE': 'Limited Liability Company - Business - Domestic', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Status', 'VALUE': 'Active', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Standing - AR', 'VALUE': 'Good', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Standing - RA', 'VALUE': 'Good', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Standing - Other', 'VALUE': 'Good', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Formed In', 'VALUE': 'NORTH DAKOTA', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Term of Duration', 'VALUE': 'Perpetual', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Initial Filing Date', 'VALUE': '04/17/2007', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Principal Address', 'VALUE': '10338 152ND AVE NE\nBATHGATE, ND 58216', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Mailing Address', 'VALUE': '10338 152ND AVE NE\nBATHGATE, ND 58216-9618', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'AR Due Date', 'VALUE': '11/17/2025', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Registered Agent', 'VALUE': 'DARCY D REIS\n442 JEROME ST\nPEMBINA, ND  58271', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}], 'UNAVAILABLE_AR_MESSAGE': None, 'UNAVAILABLE_REINSTATEMENT_MESSAGE': None, 'UNAVAILABLE_RENEWAL_MESSAGE': None, 'AR_BUTTON_LABEL': 'File Annual Report', 'HIDE_CERT_BUTTON': False, 'CERT_BUTTON_LABEL': None}"
352546,Xperience Investments LLC,02/06/2023,0006184608,Active,Good Standing,"{'DRAWER_DETAIL_LIST': [{'LABEL': 'Filing Type', 'VALUE': 'Limited Liability Company - Business - Domestic', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Status', 'VALUE': 'Active', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Standing - AR', 'VALUE': 'Good', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Standing - RA', 'VALUE': 'Good', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Standing - Other', 'VALUE': 'Good', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Formed In', 'VALUE': 'NORTH DAKOTA', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Term of Duration', 'VALUE': 'Perpetual', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Initial Filing Date', 'VALUE': '02/06/2023', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Principal Address', 'VALUE': '1018 26TH STREET NW\nFARGO, ND 58102', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Mailing Address', 'VALUE': '1018 26TH ST N\nFARGO, ND 58102-3127', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'AR Due Date', 'VALUE': '11/15/2024', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Registered Agent', 'VALUE': 'DELSON  SAINTAL\n1781 39TH ST S\nAPT 308\nFARGO, ND  58103', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}], 'UNAVAILABLE_AR_MESSAGE': None, 'UNAVAILABLE_REINSTATEMENT_MESSAGE': None, 'UNAVAILABLE_RENEWAL_MESSAGE': None, 'AR_BUTTON_LABEL': 'File Annual Report', 'HIDE_CERT_BUTTON': False, 'CERT_BUTTON_LABEL': None}"
304915,"Xperience Title, LLC",11/06/2020,0005328786,Active,Good Standing,"{'DRAWER_DETAIL_LIST': [{'LABEL': 'Filing Type', 'VALUE': 'Limited Liability Company - Business - Foreign', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Status', 'VALUE': 'Active', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Standing - AR', 'VALUE': 'Good', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Standing - RA', 'VALUE': 'Good', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Standing - Other', 'VALUE': 'Good', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Formed In', 'VALUE': 'LOUISIANA', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Term of Duration', 'VALUE': 'Perpetual', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Initial Filing Date', 'VALUE': '11/06/2020', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Principal Address', 'VALUE': '201 ST CHARLES AVENUE\nSUITE 2500\nNEW ORLEANS, LA 70170', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Mailing Address', 'VALUE': '201 SAINT CHARLES AVE\nSTE 2500\nNEW ORLEANS, LA 70170-2500', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'AR Due Date', 'VALUE': '11/17/2025', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Commercial Registered Agent', 'VALUE': 'CORPORATION SERVICE COMPANY\n418 N 2ND ST\nBISMARCK, ND  58501', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}], 'UNAVAILABLE_AR_MESSAGE': None, 'UNAVAILABLE_REINSTATEMENT_MESSAGE': None, 'UNAVAILABLE_RENEWAL_MESSAGE': None, 'AR_BUTTON_LABEL': 'File Annual Report', 'HIDE_CERT_BUTTON': False, 'CERT_BUTTON_LABEL': None}"
386669,Xpert Concrete Coatings LLC,09/20/2024,0006817200,Active,Good Standing,"{'DRAWER_DETAIL_LIST': [{'LABEL': 'Filing Type', 'VALUE': 'Limited Liability Company - Business - Domestic', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Status', 'VALUE': 'Active', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Standing - AR', 'VALUE': 'Good', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Standing - RA', 'VALUE': 'Good', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Standing - Other', 'VALUE': 'Good', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Formed In', 'VALUE': 'NORTH DAKOTA', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Term of Duration', 'VALUE': 'Perpetual', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Initial Filing Date', 'VALUE': '09/20/2024', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Principal Address', 'VALUE': '5826 14TH ST S\nFARGO, ND 58104', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Mailing Address', 'VALUE': '5826 14TH ST S\nFARGO, ND 58104-7611', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'AR Due Date', 'VALUE': '11/17/2025', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Registered Agent', 'VALUE': 'ROBERT C JAMIESON\n5826 14TH ST S\nFARGO, ND  58104', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}], 'UNAVAILABLE_AR_MESSAGE': None, 'UNAVAILABLE_REINSTATEMENT_MESSAGE': None, 'UNAVAILABLE_RENEWAL_MESSAGE': None, 'AR_BUTTON_LABEL': 'File Annual Report', 'HIDE_CERT_BUTTON': False, 'CERT_BUTTON_LABEL': None}"
282517,Xpert Drywall llc,08/08/2019,0002857167,Active,Good Standing,"{'DRAWER_DETAIL_LIST': [{'LABEL': 'Filing Type', 'VALUE': 'Limited Liability Company - Business - Domestic', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Status', 'VALUE': 'Active', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Standing - AR', 'VALUE': 'Good', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Standing - RA', 'VALUE': 'Good', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Standing - Other', 'VALUE': 'Good', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Formed In', 'VALUE': 'NORTH DAKOTA', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Term of Duration', 'VALUE': 'Perpetual', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Initial Filing Date', 'VALUE': '08/08/2019', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Principal Address', 'VALUE': '3003 32ND AVE. S. STE 240\nFARGO, ND 58103', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Mailing Address', 'VALUE': '3003 32ND AVE S\nSTE 240\nFARGO, ND 58103-6118', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'AR Due Date', 'VALUE': '11/17/2025', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}, {'LABEL': 'Commercial Registered Agent', 'VALUE': 'NORTHWEST REGISTERED AGENT SERVICE, INC.\n3003 32ND AVE S STE 240\nFARGO, ND  58103-6118', 'TYPE': None, 'LINKLABEL': None, 'ALERT_YN': False}], 'UNAVAILABLE_AR_MESSAGE': None, 'UNAVAILABLE_REINSTATEMENT_MESSAGE': None, 'UNAVAILABLE_RENEWAL_MESSAGE': None, 'AR_BUTTON_LABEL': 'File Annual Report', 'HIDE_CERT_BUTTON': False, 'CERT_BUTTON_LABEL': None}"
